OBJECTID,FRANODEID,COUNTRY,STATE,STFIPS,CTYFIPS,STCYFIPS,FRADISTRCT,PASSNGR,PASSNGRSTN,BNDRY,x,y
2968,301692,US,OR,41.0,43.0,41043.0,8,A,Albany,0.0,-123.103299968814,44.6297817056739
3169,301777,US,OR,41.0,39.0,41039.0,8,A,Eugene,0.0,-123.090112705833,44.0550289113956
4002,301928,US,OR,41.0,47.0,41047.0,8,A,Salem,0.0,-123.027895849192,44.9323549286566
4860,302469,US,WA,53.0,41.0,53041.0,8,A,Centralia,0.0,-122.952406100361,46.7179009657501
5350,302704,US,WA,53.0,15.0,53015.0,8,A,Kelso-Longview,0.0,-122.913414095735,46.1423505166146
6515,303206,US,OR,41.0,67.0,41067.0,8,C,Beaverton TC WES Station,0.0,-122.800918121214,45.4909379698714
6547,303232,US,WA,53.0,67.0,53067.0,8,A,Olympia/Lacey,0.0,-122.794142027516,46.9915740520724
7071,303629,US,OR,41.0,67.0,41067.0,8,C,Tualatin WES Station,0.0,-122.764438601131,45.383628165365
8883,304598,US,WA,53.0,11.0,53011.0,8,A,"Vancouver, Washington",0.0,-122.687791038883,45.6278563134234
9223,304834,US,OR,41.0,51.0,41051.0,8,A,Portland,0.0,-122.676309100806,45.5293596532855
9583,497443,US,CA,6.0,97.0,6097.0,7,C,Petaluma Downtown,0.0,-122.634778273931,38.2372889335292
9840,497444,US,CA,6.0,41.0,6041.0,7,C,San Rafael,0.0,-122.522792590102,37.971879276137
9882,305340,US,WA,53.0,73.0,53073.0,8,A,Bellingham,0.0,-122.509027031267,48.721509451924
10375,305679,US,WA,53.0,53.0,53053.0,8,C,Tacoma,0.0,-122.425335157242,47.2396641911499
10436,305737,US,WA,53.0,53.0,53053.0,8,A,Tacoma,0.0,-122.420555363549,47.2421476279207
10680,305976,US,CA,6.0,81.0,6081.0,7,C,South San Francisco,0.0,-122.404278558947,37.6566177069687
10837,306128,US,CA,6.0,75.0,6075.0,7,C,San Francisco,0.0,-122.395120630783,37.7766576693206
10877,306167,US,CA,6.0,75.0,6075.0,7,C,22nd Street,0.0,-122.392475443512,37.7577130391493
10964,306254,US,WA,53.0,61.0,53061.0,8,B,Edmonds,0.0,-122.390005256144,47.806928518666
11865,307145,US,CA,6.0,81.0,6081.0,7,C,Broadway,0.0,-122.361969522439,37.5873239440011
12145,307417,US,CA,6.0,81.0,6081.0,7,C,Burlingame,0.0,-122.344896586815,37.5801329333033
12541,307812,US,WA,53.0,33.0,53033.0,8,B,Seattle,0.0,-122.329278574304,47.5984796263526
12660,307930,US,CA,6.0,81.0,6081.0,7,C,San Mateo,0.0,-122.323624163782,37.5679354693863
12921,308168,US,WA,53.0,61.0,53061.0,8,C,Mukilteo,0.0,-122.30177931269,47.94821861363
12935,308180,US,CA,6.0,1.0,6001.0,7,A,Berkeley,0.0,-122.300868783013,37.866953252351
12990,308231,US,WA,53.0,53.0,53053.0,8,C,Puyallup,0.0,-122.295749965132,47.1927464476705
13341,308520,US,CA,6.0,81.0,6081.0,7,C,Belmont,0.0,-122.276300442999,37.5213143889173
13393,308564,US,CA,6.0,93.0,6093.0,7,A,Dunsmuir,0.0,-122.270312705405,41.2113623227443
13551,308671,US,CA,6.0,81.0,6081.0,7,C,San Carlos,0.0,-122.259759640603,37.5076500958691
13800,308915,US,WA,53.0,53.0,53053.0,8,C,Sumner,0.0,-122.244702458002,47.2014376155264
14090,309201,US,WA,53.0,33.0,53033.0,8,C,Kent,0.0,-122.233121031508,47.3845905958072
14122,309233,US,CA,6.0,81.0,6081.0,7,C,Redwood City,0.0,-122.231537567563,37.4858865929726
14461,309569,US,WA,53.0,61.0,53061.0,8,B,Everett,0.0,-122.198189878191,47.9774538844774
14465,309572,US,CA,6.0,81.0,6081.0,7,C,Atherton,0.0,-122.197230441535,37.4642678897974
14679,309768,US,CA,6.0,81.0,6081.0,7,C,Menlo Park,0.0,-122.182453265604,37.4549040260789
14787,309862,US,CA,6.0,85.0,6085.0,7,C,Palo Alto,0.0,-122.164999781168,37.4436586084548
14864,309927,US,CA,6.0,85.0,6085.0,7,C,California Avenue,0.0,-122.141791981873,37.4292540438075
15209,310190,US,CA,6.0,1.0,6001.0,7,A,Hayward,0.0,-122.099003627685,37.6655711605116
15291,310267,US,CA,6.0,85.0,6085.0,7,C,Mountain View,0.0,-122.076056140396,37.39450783218
15442,497445,US,CA,6.0,95.0,6095.0,7,A,Suisun-Fairfield,0.0,-122.041357042579,38.2434901184569
15620,310588,US,CA,6.0,85.0,6085.0,7,C,Sunnyvale,0.0,-122.031379025324,37.3788782292282
15918,310878,US,CA,6.0,1.0,6001.0,7,B,Fremont,0.0,-122.007236777808,37.5590683638402
15947,310899,US,CA,6.0,85.0,6085.0,7,C,Lawrence,0.0,-121.997035792411,37.3706116212461
16105,311044,US,CA,6.0,85.0,6085.0,7,B,Great America,0.0,-121.967040082081,37.4069068299326
16497,311359,US,CA,6.0,85.0,6085.0,7,B,San Jose Diridon,0.0,-121.902882801544,37.3299247150001
16654,311516,US,CA,6.0,1.0,6001.0,7,C,Pleasanton,0.0,-121.88232800576,37.6583618266736
16962,311813,US,CA,6.0,7.0,6007.0,7,A,Chico,0.0,-121.841678157582,39.7191694380631
17008,311856,US,CA,6.0,13.0,6013.0,7,A,Antioch-Pittsburg,0.0,-121.815560273111,38.0178223527354
17112,311954,US,OR,41.0,35.0,41035.0,8,A,Klamath Falls,0.0,-121.771730486743,42.2258585878108
17144,311982,US,CA,6.0,1.0,6001.0,7,C,Livermore,0.0,-121.767558308118,37.6850815301294
17443,312260,US,CA,6.0,53.0,6053.0,7,A,Salinas,0.0,-121.653770452014,36.6783917739311
17546,312336,US,CA,6.0,85.0,6085.0,7,C,San Martin,0.0,-121.610551571244,37.0861070058247
18047,312747,US,WA,53.0,39.0,53039.0,8,A,Bingen-White Salmon,0.0,-121.469137197285,45.7151370597216
19134,313660,US,CA,6.0,77.0,6077.0,7,A,Stockton-San Joaquin Street,0.0,-121.285599385043,37.9451017444
19191,313703,US,CA,6.0,77.0,6077.0,7,B,Stockton,0.0,-121.278844871574,37.9573771733054
19384,313885,US,CA,6.0,77.0,6077.0,7,A,Lodi,0.0,-121.271395036023,38.1362233498913
20085,314528,US,CA,6.0,61.0,6061.0,7,A,Auburn,0.0,-121.083115096449,38.9029945593818
20327,314746,US,WA,53.0,39.0,53039.0,8,A,Wishram,0.0,-120.967784930019,45.6570666321436
20404,314823,US,CA,6.0,61.0,6061.0,7,A,Colfax,0.0,-120.953348431177,39.0993513566045
20706,315123,US,CA,6.0,99.0,6099.0,7,A,Modesto,0.0,-120.912221640465,37.6690393512631
21174,315438,US,CA,6.0,79.0,6079.0,7,A,Paso Robles,0.0,-120.687771686356,35.6187915320277
21228,315458,US,CA,6.0,79.0,6079.0,7,A,San Luis Obispo,0.0,-120.653301114557,35.2789142402727
21323,315543,US,CA,6.0,83.0,6083.0,7,A,Lompoc-Surf,0.0,-120.600847553564,34.6905833049783
21360,315580,US,CA,6.0,83.0,6083.0,7,A,Guadalupe,0.0,-120.573380230653,34.962029453216
21728,315943,US,CA,6.0,47.0,6047.0,7,A,Merced,0.0,-120.482923057086,37.3097524935788
22254,316198,US,WA,53.0,7.0,53007.0,8,A,Wenatchee,0.0,-120.306458956685,47.4218207981041
22469,316322,US,CA,6.0,57.0,6057.0,7,A,Truckee,0.0,-120.183779856172,39.3278133111044
22971,316728,US,CA,6.0,83.0,6083.0,7,A,Goleta,0.0,-119.847493931459,34.4373716431126
23075,316827,US,NV,32.0,31.0,32031.0,7,A,Reno,0.0,-119.811472388678,39.5289347684363
23133,316885,US,CA,6.0,19.0,6019.0,7,A,Fresno,0.0,-119.782404137674,36.7385428917971
23617,317347,US,CA,6.0,83.0,6083.0,7,A,Santa Barbara,0.0,-119.692708866623,34.4134727723139
23671,317399,US,CA,6.0,31.0,6031.0,7,A,Hanford,0.0,-119.652181941213,36.3262364700919
23893,317610,US,CA,6.0,31.0,6031.0,7,A,Corcoran,0.0,-119.557149761991,36.0987014855615
23932,317646,US,WA,53.0,25.0,53025.0,8,A,Ephrata,0.0,-119.549425758819,47.3204355257734
23971,317683,US,CA,6.0,83.0,6083.0,7,A,Carpinteria,0.0,-119.52312125294,34.3966567566684
24591,318180,US,CA,6.0,29.0,6029.0,7,A,Wasco,0.0,-119.331753259355,35.5948196640698
24729,318289,US,CA,6.0,111.0,6111.0,7,A,Ventura,0.0,-119.300687899863,34.2769874539816
25260,318735,US,CA,6.0,111.0,6111.0,7,B,Oxnard,0.0,-119.175926864747,34.1996418780558
25708,319146,US,WA,53.0,21.0,53021.0,8,A,Pasco,0.0,-119.087438941115,46.2377219895247
26149,319565,US,CA,6.0,29.0,6029.0,7,A,Bakersfield,0.0,-119.005241083087,35.3720457577498
26763,319995,US,CA,6.0,111.0,6111.0,7,B,Simi Valley,0.0,-118.69557966931,34.2703483309624
27008,320180,US,CA,6.0,37.0,6037.0,7,B,Chatsworth,0.0,-118.599489644789,34.2530131355299
27104,320273,US,CA,6.0,37.0,6037.0,7,C,Newhall,0.0,-118.527211971376,34.3798716974352
27176,320334,US,CA,6.0,37.0,6037.0,7,C,Via Princessa,0.0,-118.466740407484,34.4087931686267
27408,320534,US,CA,6.0,37.0,6037.0,7,B,Burbank Airport - South,0.0,-118.351852524788,34.1925830176575
27547,320672,US,CA,6.0,37.0,6037.0,7,C,Burbank - Downtown,0.0,-118.312545669638,34.1788730560837
27731,320851,US,CA,6.0,37.0,6037.0,7,B,Glendale,0.0,-118.259526995568,34.124057159225
28279,321401,US,CA,6.0,37.0,6037.0,7,B,L.A. Union Station,0.0,-118.234514014641,34.054383821147
29556,497446,US,CA,6.0,37.0,6037.0,7,C,Cal State L.A.,0.0,-118.167908158405,34.0626366783617
29883,322925,US,CA,6.0,37.0,6037.0,7,C,Lancaster,0.0,-118.136223752783,34.697912920844
29929,322967,US,CA,6.0,37.0,6037.0,7,C,Montebello / Commerce,0.0,-118.125627586814,34.0071084750458
29943,322981,US,CA,6.0,37.0,6037.0,7,C,Palmdale,0.0,-118.119245442996,34.5906953795967
29948,322986,US,CA,6.0,37.0,6037.0,7,C,Vincent Grade / Acton,0.0,-118.118175663579,34.4978858411157
30296,323286,US,CA,6.0,37.0,6037.0,7,C,El Monte,0.0,-118.035530142705,34.0768525617013
30448,323437,US,CA,6.0,59.0,6059.0,7,C,Buena Park,0.0,-117.988923227213,33.8761374668786
30539,323524,US,CA,6.0,37.0,6037.0,7,C,Baldwin Park,0.0,-117.958206254151,34.0858095592814
30687,323672,US,CA,6.0,59.0,6059.0,7,B,Fullerton,0.0,-117.922346278763,33.8686463227895
30825,323809,US,CA,6.0,37.0,6037.0,7,C,Covina,0.0,-117.888811422707,34.0920660122995
30856,323840,US,CA,6.0,59.0,6059.0,7,B,Anaheim,0.0,-117.882407459709,33.803791742975
30931,323908,US,CA,6.0,59.0,6059.0,7,C,Orange,0.0,-117.857435830031,33.7887888432522
30946,323918,US,CA,6.0,59.0,6059.0,7,B,Santa Ana,0.0,-117.855937699751,33.751683660937
31020,323986,US,CA,6.0,59.0,6059.0,7,C,Anaheim Canyon,0.0,-117.840708194226,33.8539201968034
31076,324041,US,CA,6.0,59.0,6059.0,7,C,Tustin,0.0,-117.805865581559,33.7079876263381
31165,324121,US,CA,6.0,37.0,6037.0,7,C,Pomona - North,0.0,-117.753066982157,34.0936152704106
31172,324127,US,CA,6.0,37.0,6037.0,7,B,Pomona - Downtown,0.0,-117.75115767231,34.0589650775104
31224,324161,US,CA,6.0,59.0,6059.0,7,B,Irvine,0.0,-117.733110812899,33.6572891864757
31230,324166,US,NV,32.0,13.0,32013.0,7,A,Winnemucca,0.0,-117.729672536302,40.9722511630368
31330,324185,US,CA,6.0,37.0,6037.0,7,C,Claremont,0.0,-117.716769567651,34.0939145857192
31391,324222,US,CA,6.0,71.0,6071.0,7,C,Montclair,0.0,-117.695656949517,34.0939196539965
31434,324260,US,CA,6.0,59.0,6059.0,7,C,Laguna Niguel / Mission Viejo,0.0,-117.67418885994,33.5526082818073
31463,324277,US,CA,6.0,59.0,6059.0,7,B,San Juan Capistrano,0.0,-117.664053470423,33.5013627610084
31477,324290,US,CA,6.0,71.0,6071.0,7,A,Ontario,0.0,-117.649590633875,34.0614831649706
31481,324292,US,CA,6.0,71.0,6071.0,7,C,Upland,0.0,-117.647386414306,34.0944368882191
31514,324322,US,CA,6.0,59.0,6059.0,7,C,San Clemente,0.0,-117.633050969644,33.432141154195
31533,324334,US,CA,6.0,59.0,6059.0,7,B,San Clemente Pier,0.0,-117.6198804836,33.4197442340031
31535,324335,US,CA,6.0,65.0,6065.0,7,C,Corona - West,0.0,-117.612568549326,33.8860223979979
31657,324403,US,CA,6.0,71.0,6071.0,7,C,Rancho Cucamonga,0.0,-117.559106648292,34.0919673315496
31996,324674,US,CA,6.0,71.0,6071.0,7,C,Fontana,0.0,-117.437176789439,34.0951316695439
32097,324763,US,WA,53.0,63.0,53063.0,8,A,Spokane,0.0,-117.404436353114,47.6585127244539
32213,324876,US,CA,6.0,73.0,6073.0,7,B,Oceanside,0.0,-117.379976951795,33.1924738416206
32272,324935,US,CA,6.0,71.0,6071.0,7,C,Rialto,0.0,-117.372814472931,34.09673938802
32410,325065,US,CA,6.0,73.0,6073.0,7,A,Carlsbad Village,0.0,-117.350956096804,33.1608487293006
32859,325495,US,CA,6.0,71.0,6071.0,7,B,San Bernardino Depot,0.0,-117.311508205256,34.1045752655004
32929,325539,US,CA,6.0,71.0,6071.0,7,C,San Bernardino - Downtown,0.0,-117.298104874093,34.0997642567178
32943,325547,US,CA,6.0,73.0,6073.0,7,C,Encinitas,0.0,-117.293172624618,33.0469551282958
32945,325549,US,CA,6.0,71.0,6071.0,7,A,Victorville,0.0,-117.292576494511,34.5370993688859
33023,325619,US,CA,6.0,73.0,6073.0,7,B,Solana Beach,0.0,-117.271626267525,32.9929399060886
33384,325916,US,CA,6.0,73.0,6073.0,7,B,San Diego-SF Depot,0.0,-117.170171328956,32.7177888898275
33763,326251,US,CA,6.0,71.0,6071.0,7,A,Barstow,0.0,-117.024647667425,34.9045021645818
35048,327230,US,CA,6.0,65.0,6065.0,7,A,Palm Springs,0.0,-116.548142125386,33.8980499635298
35093,327273,US,ID,16.0,17.0,16017.0,8,A,Sandpoint,0.0,-116.544917445705,48.2746961648358
36253,328075,US,NV,32.0,7.0,32007.0,7,A,Elko,0.0,-115.751536361489,40.8353874404376
36540,328274,US,MT,30.0,53.0,30053.0,8,A,Libby,0.0,-115.545116823129,48.3939259279194
37676,329181,US,AZ,4.0,27.0,4027.0,7,A,Yuma,0.0,-114.615337563788,32.7229936435228
37687,329190,US,CA,6.0,71.0,6071.0,7,A,Needles,0.0,-114.609695585051,34.842810241324
38144,329539,US,MT,30.0,29.0,30029.0,8,A,Whitefish,0.0,-114.338975613326,48.4138350647654
38583,329796,US,AZ,4.0,15.0,4015.0,7,A,Kingman,0.0,-114.052422226559,35.1881251874598
39875,329928,US,MT,30.0,29.0,30029.0,8,A,West Glacier,0.0,-113.966496700563,48.4984689352094
43244,330461,US,MT,30.0,35.0,30035.0,8,A,East Glacier Park,0.0,-113.219557278657,48.4404333114037
44091,330559,US,MT,30.0,35.0,30035.0,8,A,Browning,0.0,-113.019638008982,48.5320556105377
46001,331825,US,MT,30.0,35.0,30035.0,8,A,Cut Bank,0.0,-112.329746938221,48.6375602403209
46961,332716,US,AZ,4.0,21.0,4021.0,7,A,Maricopa,0.0,-112.047776019415,33.0560229350936
47017,332768,US,UT,49.0,57.0,49057.0,7,C,Roy Station,0.0,-112.037638033767,41.1907681697247
48039,333732,US,UT,49.0,35.0,49035.0,7,B,Salt Lake Central Station,0.0,-111.909789659699,40.7631828776386
48230,333917,US,UT,49.0,35.0,49035.0,7,C,Murray Central Station,0.0,-111.896541709232,40.6601254268024
48316,333995,US,MT,30.0,101.0,30101.0,8,A,Shelby,0.0,-111.854482142065,48.5054336588621
48814,334432,US,AZ,4.0,5.0,4005.0,7,A,Flagstaff,0.0,-111.648904901845,35.1969901456737
49772,335242,US,AZ,4.0,19.0,4019.0,7,A,Tucson,0.0,-110.96656796014,32.223740106441
50071,335464,US,UT,49.0,7.0,49007.0,7,A,Helper,0.0,-110.853631607212,39.6877261691725
50376,335654,US,AZ,4.0,17.0,4017.0,7,A,Winslow,0.0,-110.69455737705,35.020495232349
50752,335860,US,AZ,4.0,3.0,4003.0,7,A,Benson,0.0,-110.294311348412,31.968325169444
50867,335948,US,UT,49.0,15.0,49015.0,7,A,Green River,0.0,-110.161969424325,38.9896637543018
51450,336263,US,MT,30.0,41.0,30041.0,8,A,Havre,0.0,-109.686488002133,48.5554975298391
52313,336818,US,NM,35.0,31.0,35031.0,5,A,Gallup,0.0,-108.740213442761,35.5294151608306
52388,336858,US,NM,35.0,23.0,35023.0,5,A,Lordsburg,0.0,-108.707389457725,32.3502867566397
52579,337009,US,CO,8.0,77.0,8077.0,6,A,Grand Junction,0.0,-108.57046878021,39.0640265304333
53654,337731,US,MT,30.0,71.0,30071.0,8,A,Malta,0.0,-107.875562906596,48.3605463358635
53820,337805,US,NM,35.0,29.0,35029.0,5,A,Deming,0.0,-107.757589225559,32.2714813124284
54149,338007,US,CO,8.0,45.0,8045.0,6,A,Glenwood Springs,0.0,-107.326008308708,39.5480346431281
54837,338424,US,NM,35.0,61.0,35061.0,5,C,Belen,0.0,-106.766461095941,34.6631974704769
55357,338672,US,NM,35.0,1.0,35001.0,5,B,Downtown ABQ,0.0,-106.646857031952,35.0854940859799
55395,338696,US,MT,30.0,105.0,30105.0,8,A,Glasgow,0.0,-106.630947072363,48.1934435037656
55735,338839,US,NM,35.0,43.0,35043.0,5,C,Sandoval / US 550,0.0,-106.538566360534,35.3159147085232
55825,338918,US,TX,48.0,141.0,48141.0,5,A,El Paso,0.0,-106.494834980114,31.7579600443187
56839,339586,US,CO,8.0,49.0,8049.0,6,A,Granby,0.0,-105.935238563924,40.0840139863334
56875,339610,US,NM,35.0,49.0,35049.0,5,A,Lamy,0.0,-105.884948743515,35.4772659093082
56988,339701,US,CO,8.0,49.0,8049.0,6,A,Winter Park/Fraser,0.0,-105.817684993505,39.9475436621337
57045,339725,US,CO,8.0,49.0,8049.0,6,A,Winter Park Resort,0.0,-105.765280379915,39.8894326500632
58176,340276,US,NM,35.0,47.0,35047.0,5,A,Las Vegas,0.0,-105.212472820687,35.593348397911
59064,497447,US,CO,8.0,1.0,8001.0,6,C,Eastlake & 124th,0.0,-104.962062817898,39.922873236798
61223,342342,US,CO,8.0,71.0,8071.0,6,A,Trinidad,0.0,-104.506217629078,37.1739553946928
61343,342419,US,NM,35.0,7.0,35007.0,5,A,Raton,0.0,-104.43764324695,36.9008667117786
62620,343291,US,CO,8.0,87.0,8087.0,6,A,Fort Morgan,0.0,-103.802791918612,40.2469484000202
62874,343456,US,TX,48.0,43.0,48043.0,5,A,Alpine,0.0,-103.663457220892,30.3564544831452
63000,343546,US,ND,38.0,105.0,38105.0,8,A,Williston,0.0,-103.616696912676,48.1425736261977
63112,343603,US,CO,8.0,89.0,8089.0,6,A,La Junta,0.0,-103.550812276052,37.9884613937225
65014,344967,US,CO,8.0,99.0,8099.0,6,A,Lamar,0.0,-102.61936542554,38.0898204179828
65623,345268,US,TX,48.0,443.0,48443.0,5,A,Sanderson,0.0,-102.388650031345,30.1339653921453
68871,347732,US,ND,38.0,101.0,38101.0,8,A,Minot,0.0,-101.29532972299,48.2374064043185
69867,348352,US,TX,48.0,465.0,48465.0,5,A,Del Rio,0.0,-100.906834021188,29.3611862392657
69983,348451,US,KS,20.0,55.0,20055.0,6,A,Garden City,0.0,-100.873407146222,37.9641068422705
70492,348850,US,NE,31.0,145.0,31145.0,6,A,McCook,0.0,-100.630096399766,40.1974463402426
71586,349563,US,KS,20.0,57.0,20057.0,6,A,Dodge City,0.0,-100.016294487692,37.7522414232408
71642,349615,US,ND,38.0,69.0,38069.0,8,A,Rugby,0.0,-99.9977360862365,48.3698248138296
73003,350512,US,NE,31.0,137.0,31137.0,6,A,Holdrege,0.0,-99.3760414970246,40.4346206837338
74216,351404,US,ND,38.0,71.0,38071.0,8,A,Devils Lake,0.0,-98.8647549406955,48.1121540806684
75456,352445,US,TX,48.0,29.0,48029.0,5,A,San Antonio,0.0,-98.4778674747801,29.4205981554033
75881,352834,US,NE,31.0,1.0,31001.0,6,A,Hastings,0.0,-98.3891306486447,40.5837470160592
77743,354415,US,TX,48.0,209.0,48209.0,5,A,San Marcos,0.0,-97.9416686548372,29.8771939871107
77807,354471,US,KS,20.0,155.0,20155.0,6,A,Hutchinson,0.0,-97.92961165574,38.0556513664682
78799,355313,US,TX,48.0,453.0,48453.0,5,A,Austin,0.0,-97.7540585898686,30.2685265412472
78847,355357,US,TX,48.0,453.0,48453.0,5,C,Downtown,0.0,-97.7394550573837,30.2650372059449
78885,355385,US,TX,48.0,453.0,48453.0,5,C,Plaza Saltillo,0.0,-97.7272286908211,30.2621399639671
78917,355417,US,TX,48.0,453.0,48453.0,5,C,Crestview,0.0,-97.719766745082,30.3386187082588
78936,497448,US,TX,48.0,453.0,48453.0,5,C,Kramer,0.0,-97.7164240213834,30.3928095373115
78937,355437,US,TX,48.0,453.0,48453.0,5,C,Highland,0.0,-97.7162343394162,30.3285303742877
78991,355489,US,TX,48.0,453.0,48453.0,5,C,MLK,0.0,-97.7089073628536,30.2802025150975
79004,355502,US,TX,48.0,453.0,48453.0,5,C,Howard,0.0,-97.7055357151994,30.4423030542806
80026,356447,US,OK,40.0,109.0,40109.0,5,A,Oklahoma City,0.0,-97.5125388020182,35.4656569830982
80524,356919,US,OK,40.0,27.0,40027.0,5,A,Norman,0.0,-97.442969400067,35.2197839031146
80844,357218,US,TX,48.0,491.0,48491.0,5,A,Taylor,0.0,-97.4068985766076,30.5674211046287
80888,357262,US,TX,48.0,309.0,48309.0,5,A,McGregor,0.0,-97.4035190282705,31.4443024429846
81082,357444,US,TX,48.0,251.0,48251.0,5,A,Cleburne,0.0,-97.3825138585258,32.3519470053545
81481,357804,US,OK,40.0,87.0,40087.0,5,A,Purcell,0.0,-97.3571710386845,35.0094190197013
81698,358014,US,TX,48.0,27.0,48027.0,5,A,Temple,0.0,-97.3428059460255,31.0938824828008
81705,358021,US,KS,20.0,79.0,20079.0,6,A,Newton,0.0,-97.3425125993728,38.0480079995255
82029,358330,US,TX,48.0,439.0,48439.0,5,A,Fort Worth Central,0.0,-97.3250720003711,32.7526679999416
82042,358342,US,TX,48.0,439.0,48439.0,5,C,Fort Worth Central Station,0.0,-97.3247539024374,32.7507936886379
82726,358930,US,OK,40.0,49.0,40049.0,5,A,Pauls Valley,0.0,-97.2225692614645,34.7455874759709
84228,359372,US,OK,40.0,19.0,40019.0,5,A,Ardmore,0.0,-97.1267656495004,34.1695290133331
84356,359490,US,ND,38.0,35.0,38035.0,8,A,Grand Forks,0.0,-97.1146220375384,47.9185675233437
85979,497449,US,TX,48.0,113.0,48113.0,5,C,West Irving,0.0,-97.0067207633374,32.816122535734
87564,497450,US,TX,48.0,113.0,48113.0,5,C,Victory Station @ AA Center,0.0,-96.8127177693774,32.7897017859336
87594,361383,US,TX,48.0,113.0,48113.0,5,B,EBJ Union Station,0.0,-96.8080933653639,32.7758176862157
87721,361507,US,ND,38.0,17.0,38017.0,8,A,Fargo,0.0,-96.7846400609929,46.8811812473402
88342,362105,US,NE,31.0,109.0,31109.0,6,A,Lincoln,0.0,-96.7118032770459,40.8159105362658
92634,366228,US,NE,31.0,55.0,31055.0,6,A,Omaha,0.0,-95.9249681453379,41.2494411797633
93336,366921,US,MN,27.0,5.0,27005.0,4,A,Detroit Lakes,0.0,-95.845888647783,46.8199252775446
94239,367800,US,KS,20.0,177.0,20177.0,6,A,Topeka,0.0,-95.6637255103531,39.0534035617428
95129,368666,US,TX,48.0,499.0,48499.0,5,A,Mineola,0.0,-95.4846924043087,32.6612123697808
95749,369277,US,TX,48.0,201.0,48201.0,5,A,Houston,0.0,-95.3677692814373,29.7676946932603
97137,370657,US,KS,20.0,45.0,20045.0,6,A,Lawrence,0.0,-95.2319284076403,38.9724473809314
99897,373358,US,MN,27.0,153.0,27153.0,4,A,Staples,0.0,-94.7907379615646,46.3535515842117
100312,373766,US,TX,48.0,183.0,48183.0,5,A,Longview,0.0,-94.7177267697052,32.4965616291518
101546,374943,US,MO,29.0,95.0,29095.0,6,A,Kansas City,0.0,-94.5861227945558,39.0862829685405
102807,376111,US,MO,29.0,95.0,29095.0,6,A,Independence,0.0,-94.4312079420254,39.0871951995409
103081,376376,US,MO,29.0,95.0,29095.0,6,A,Lees Summit,0.0,-94.3768084558541,38.9097293756175
103140,376433,US,TX,48.0,203.0,48203.0,5,A,Marshall,0.0,-94.3696610004146,32.5513940006034
103238,376526,US,IA,19.0,175.0,19175.0,6,A,Creston,0.0,-94.3604133296548,41.0568920571947
104438,377631,US,MN,27.0,9.0,27009.0,4,A,St. Cloud,0.0,-94.1463575166953,45.5645593418317
104483,377670,US,TX,48.0,245.0,48245.0,5,A,Beaumont,0.0,-94.1317949815233,30.0756513736739
105033,378195,US,AR,5.0,91.0,5091.0,5,A,Texarkana,0.0,-94.034786574253,33.4236914916498
106107,379238,US,IA,19.0,39.0,19039.0,6,A,Osceola,0.0,-93.765684067706,41.0370086896038
106255,379384,US,MO,29.0,101.0,29101.0,6,A,Warrensburg,0.0,-93.73781746521,38.7628667937206
106287,379414,US,MN,27.0,141.0,27141.0,4,C,Big Lake Station,0.0,-93.7303615552513,45.3298988225022
106793,379912,US,AR,5.0,57.0,5057.0,5,A,Hope,0.0,-93.5929007081799,33.6690149131545
108653,381720,US,MN,27.0,53.0,27053.0,4,C,Target Field Station,0.0,-93.2762650925404,44.9839223183966
109146,382206,US,MO,29.0,159.0,29159.0,6,A,Sedalia,0.0,-93.2253522653292,38.7108612679201
109264,382323,US,LA,22.0,19.0,22019.0,5,A,Lake Charles,0.0,-93.2118088023718,30.2382849138685
109961,383010,US,MN,27.0,123.0,27123.0,4,A,Saint Paul Union Depot,0.0,-93.0791133247448,44.9489681311614
110091,383137,US,AR,5.0,19.0,5019.0,5,A,Arkadelphia,0.0,-93.055821002066,34.1114408412602
110968,383942,US,AR,5.0,59.0,5059.0,5,A,Malvern,0.0,-92.8105199249104,34.3670798130533
112095,385049,US,MO,29.0,121.0,29121.0,6,A,La Plata,0.0,-92.4927284505881,40.0292516437745
112375,385327,US,IA,19.0,179.0,19179.0,6,A,Ottumwa,0.0,-92.4162754661256,41.0192909479527
112773,385709,US,AR,5.0,119.0,5119.0,5,A,Little Rock,0.0,-92.2836636441095,34.7521302250083
113273,386201,US,MO,29.0,51.0,29051.0,6,A,Jefferson City,0.0,-92.1723710347765,38.5804738037245
114071,386991,US,LA,22.0,55.0,22055.0,5,A,Lafayette,0.0,-92.0154454490097,30.229329155004
114841,387722,US,LA,22.0,45.0,22045.0,5,A,New Iberia,0.0,-91.8231649162165,30.0074595449785
115455,388293,US,MN,27.0,169.0,27169.0,4,A,Winona,0.0,-91.636181168342,44.042728571363
115691,388505,US,IA,19.0,87.0,19087.0,6,A,Mount Pleasant,0.0,-91.549932080859,40.9712855414546
116131,388940,US,MO,29.0,73.0,29073.0,6,A,Hermann,0.0,-91.434692138522,38.7076787970711
116417,389223,US,IL,17.0,1.0,17001.0,4,A,Quincy,0.0,-91.3693869062738,39.9562354412695
116510,389314,US,IA,19.0,111.0,19111.0,6,A,Fort Madison,0.0,-91.331407594027,40.623415656398
116782,389582,US,WI,55.0,63.0,55063.0,4,A,LaCrosse,0.0,-91.2472404366565,43.8335752552427
117628,390411,US,IA,19.0,57.0,19057.0,6,A,Burlington,0.0,-91.1004499780984,40.8067540499458
